iana_name,standard_abbr,standard_utc_offset,windows_name,windows_display,custom_label,current_iana_name,current_standard_abbr,current_standard_utc_offset,current_windows_name,current_windows_display,current_custom_label,closest_sig_current_iana_name,closest_sig_current_standard_abbr,closest_sig_current_standard_utc_offset,closest_sig_current_windows_name,closest_sig_current_windows_display,closest_sig_current_custom_label
America/Boa_Vista,-04,-0400,SA Western Standard Time,"(UTC-04:00) Georgetown, La Paz, Manaus, San Juan",-04:00 America/Boa_Vista,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas
America/Campo_Grande,-04,-0400,Central Brazilian Standard Time,(UTC-04:00) Cuiaba,-04:00 America/Campo_Grande,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas
America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas
America/Cuiaba,-04,-0400,Central Brazilian Standard Time,(UTC-04:00) Cuiaba,-04:00 America/Cuiaba,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas
America/Curacao,AST,-0400,SA Western Standard Time,"(UTC-04:00) Georgetown, La Paz, Manaus, San Juan",-04:00 America/Curacao,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas
America/Dominica,AST,-0400,SA Western Standard Time,"(UTC-04:00) Georgetown, La Paz, Manaus, San Juan",-04:00 America/Dominica,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas
America/Grenada,AST,-0400,SA Western Standard Time,"(UTC-04:00) Georgetown, La Paz, Manaus, San Juan",-04:00 America/Grenada,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas
America/Guadeloupe,AST,-0400,SA Western Standard Time,"(UTC-04:00) Georgetown, La Paz, Manaus, San Juan",-04:00 America/Guadeloupe,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas
America/Guyana,-04,-0400,SA Western Standard Time,"(UTC-04:00) Georgetown, La Paz, Manaus, San Juan",-04:00 America/Guyana,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas
America/Kralendijk,AST,-0400,SA Western Standard Time,"(UTC-04:00) Georgetown, La Paz, Manaus, San Juan",-04:00 America/Kralendijk,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas
America/La_Paz,-04,-0400,SA Western Standard Time,"(UTC-04:00) Georgetown, La Paz, Manaus, San Juan",-04:00 America/La_Paz,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas
America/Lower_Princes,AST,-0400,SA Western Standard Time,"(UTC-04:00) Georgetown, La Paz, Manaus, San Juan",-04:00 America/Lower_Princes,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas
America/Manaus,-04,-0400,SA Western Standard Time,"(UTC-04:00) Georgetown, La Paz, Manaus, San Juan",-04:00 America/Manaus,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas
America/Marigot,AST,-0400,SA Western Standard Time,"(UTC-04:00) Georgetown, La Paz, Manaus, San Juan",-04:00 America/Marigot,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas
America/Martinique,AST,-0400,SA Western Standard Time,"(UTC-04:00) Georgetown, La Paz, Manaus, San Juan",-04:00 America/Martinique,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas
America/Montserrat,AST,-0400,SA Western Standard Time,"(UTC-04:00) Georgetown, La Paz, Manaus, San Juan",-04:00 America/Montserrat,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas
America/Port_of_Spain,AST,-0400,SA Western Standard Time,"(UTC-04:00) Georgetown, La Paz, Manaus, San Juan",-04:00 America/Port_of_Spain,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas
America/Porto_Velho,-04,-0400,SA Western Standard Time,"(UTC-04:00) Georgetown, La Paz, Manaus, San Juan",-04:00 America/Porto_Velho,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas
America/Puerto_Rico,AST,-0400,SA Western Standard Time,"(UTC-04:00) Georgetown, La Paz, Manaus, San Juan",-04:00 America/Puerto_Rico,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas
America/Santo_Domingo,AST,-0400,SA Western Standard Time,"(UTC-04:00) Georgetown, La Paz, Manaus, San Juan",-04:00 America/Santo_Domingo,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas
America/St_Barthelemy,AST,-0400,SA Western Standard Time,"(UTC-04:00) Georgetown, La Paz, Manaus, San Juan",-04:00 America/St_Barthelemy,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas
America/St_Kitts,AST,-0400,SA Western Standard Time,"(UTC-04:00) Georgetown, La Paz, Manaus, San Juan",-04:00 America/St_Kitts,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas
America/St_Lucia,AST,-0400,SA Western Standard Time,"(UTC-04:00) Georgetown, La Paz, Manaus, San Juan",-04:00 America/St_Lucia,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas
America/St_Thomas,AST,-0400,SA Western Standard Time,"(UTC-04:00) Georgetown, La Paz, Manaus, San Juan",-04:00 America/St_Thomas,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas
America/St_Vincent,AST,-0400,SA Western Standard Time,"(UTC-04:00) Georgetown, La Paz, Manaus, San Juan",-04:00 America/St_Vincent,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas
America/Tortola,AST,-0400,SA Western Standard Time,"(UTC-04:00) Georgetown, La Paz, Manaus, San Juan",-04:00 America/Tortola,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas
America/Virgin,AST,-0400,NA,NA,-04:00 America/Virgin,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas
Brazil/West,-04,-0400,NA,NA,-04:00 Brazil/West,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas
Etc/GMT+4,-04,-0400,SA Western Standard Time,"(UTC-04:00) Georgetown, La Paz, Manaus, San Juan",-04:00 Etc/GMT+4,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas,America/Caracas,-04,-0400,Venezuela Standard Time,(UTC-04:30) Caracas,-04:00 America/Caracas
Atlantic/Canary,WEST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Atlantic/Canary,Europe/London,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/London,Europe/London,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/London
Atlantic/Faeroe,WEST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Atlantic/Faeroe,Europe/London,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/London,Europe/London,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/London
Atlantic/Faroe,WEST,+0100,NA,NA,+01:00 Atlantic/Faroe,Europe/London,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/London,Europe/London,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/London
Atlantic/Madeira,WEST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Atlantic/Madeira,Europe/London,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/London,Europe/London,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/London
Eire,IST,+0100,NA,NA,+01:00 Eire,Europe/London,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/London,Europe/London,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/London
Europe/Belfast,BST,+0100,NA,NA,+01:00 Europe/Belfast,Europe/London,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/London,Europe/London,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/London
Europe/Dublin,IST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/Dublin,Europe/London,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/London,Europe/London,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/London
Europe/Guernsey,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/Guernsey,Europe/London,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/London,Europe/London,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/London
Europe/Isle_of_Man,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/Isle_of_Man,Europe/London,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/London,Europe/London,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/London
Europe/Jersey,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/Jersey,Europe/London,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/London,Europe/London,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/London
Europe/Lisbon,WEST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/Lisbon,Europe/London,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/London,Europe/London,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/London
Europe/London,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/London,Europe/London,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/London,Europe/London,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/London
GB,BST,+0100,NA,NA,+01:00 GB,Europe/London,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/London,Europe/London,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/London
GB-Eire,BST,+0100,NA,NA,+01:00 GB-Eire,Europe/London,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/London,Europe/London,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/London
Portugal,WEST,+0100,NA,NA,+01:00 Portugal,Europe/London,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/London,Europe/London,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/London
WET,WEST,+0100,NA,NA,+01:00 WET,Europe/London,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/London,Europe/London,BST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/London
America/Ensenada,PT,-0800,NA,NA,-08:00 America/Ensenada,America/Los_Angeles,PT,-0800,Pacific Standard Time,(UTC-08:00) Pacific Time (US & Canada),-08:00 America/Los_Angeles,America/Los_Angeles,PT,-0800,Pacific Standard Time,(UTC-08:00) Pacific Time (US & Canada),-08:00 America/Los_Angeles
America/Los_Angeles,PT,-0800,Pacific Standard Time,(UTC-08:00) Pacific Time (US & Canada),-08:00 America/Los_Angeles,America/Los_Angeles,PT,-0800,Pacific Standard Time,(UTC-08:00) Pacific Time (US & Canada),-08:00 America/Los_Angeles,America/Los_Angeles,PT,-0800,Pacific Standard Time,(UTC-08:00) Pacific Time (US & Canada),-08:00 America/Los_Angeles
America/Santa_Isabel,PT,-0800,NA,NA,-08:00 America/Santa_Isabel,America/Los_Angeles,PT,-0800,Pacific Standard Time,(UTC-08:00) Pacific Time (US & Canada),-08:00 America/Los_Angeles,America/Los_Angeles,PT,-0800,Pacific Standard Time,(UTC-08:00) Pacific Time (US & Canada),-08:00 America/Los_Angeles
America/Tijuana,PT,-0800,Pacific Standard Time (Mexico),(UTC-08:00)Baja California,-08:00 America/Tijuana,America/Los_Angeles,PT,-0800,Pacific Standard Time,(UTC-08:00) Pacific Time (US & Canada),-08:00 America/Los_Angeles,America/Los_Angeles,PT,-0800,Pacific Standard Time,(UTC-08:00) Pacific Time (US & Canada),-08:00 America/Los_Angeles
America/Vancouver,PT,-0800,Pacific Standard Time,(UTC-08:00) Pacific Time (US & Canada),-08:00 America/Vancouver,America/Los_Angeles,PT,-0800,Pacific Standard Time,(UTC-08:00) Pacific Time (US & Canada),-08:00 America/Los_Angeles,America/Los_Angeles,PT,-0800,Pacific Standard Time,(UTC-08:00) Pacific Time (US & Canada),-08:00 America/Los_Angeles
Canada/Pacific,PT,-0800,NA,NA,-08:00 Canada/Pacific,America/Los_Angeles,PT,-0800,Pacific Standard Time,(UTC-08:00) Pacific Time (US & Canada),-08:00 America/Los_Angeles,America/Los_Angeles,PT,-0800,Pacific Standard Time,(UTC-08:00) Pacific Time (US & Canada),-08:00 America/Los_Angeles
Mexico/BajaNorte,PT,-0800,NA,NA,-08:00 Mexico/BajaNorte,America/Los_Angeles,PT,-0800,Pacific Standard Time,(UTC-08:00) Pacific Time (US & Canada),-08:00 America/Los_Angeles,America/Los_Angeles,PT,-0800,Pacific Standard Time,(UTC-08:00) Pacific Time (US & Canada),-08:00 America/Los_Angeles
PST8PDT,PT,-0800,NA,NA,-08:00 PST8PDT,America/Los_Angeles,PT,-0800,Pacific Standard Time,(UTC-08:00) Pacific Time (US & Canada),-08:00 America/Los_Angeles,America/Los_Angeles,PT,-0800,Pacific Standard Time,(UTC-08:00) Pacific Time (US & Canada),-08:00 America/Los_Angeles
US/Pacific,PT,-0800,NA,NA,-08:00 US/Pacific,America/Los_Angeles,PT,-0800,Pacific Standard Time,(UTC-08:00) Pacific Time (US & Canada),-08:00 America/Los_Angeles,America/Los_Angeles,PT,-0800,Pacific Standard Time,(UTC-08:00) Pacific Time (US & Canada),-08:00 America/Los_Angeles
Asia/Rangoon,+0630,+0630,Myanmar Standard Time,(UTC+06:30) Yangon (Rangoon),+06:30 Asia/Rangoon,Asia/Yangon,+0630,+0630,Myanmar Standard Time,(UTC+06:30) Yangon (Rangoon),+06:30 Asia/Yangon,Asia/Yangon,+0630,+0630,Myanmar Standard Time,(UTC+06:30) Yangon (Rangoon),+06:30 Asia/Yangon
Asia/Yangon,+0630,+0630,Myanmar Standard Time,(UTC+06:30) Yangon (Rangoon),+06:30 Asia/Yangon,Asia/Yangon,+0630,+0630,Myanmar Standard Time,(UTC+06:30) Yangon (Rangoon),+06:30 Asia/Yangon,Asia/Yangon,+0630,+0630,Myanmar Standard Time,(UTC+06:30) Yangon (Rangoon),+06:30 Asia/Yangon
Indian/Cocos,+0630,+0630,Myanmar Standard Time,(UTC+06:30) Yangon (Rangoon),+06:30 Indian/Cocos,Asia/Yangon,+0630,+0630,Myanmar Standard Time,(UTC+06:30) Yangon (Rangoon),+06:30 Asia/Yangon,Asia/Yangon,+0630,+0630,Myanmar Standard Time,(UTC+06:30) Yangon (Rangoon),+06:30 Asia/Yangon
Asia/Kabul,+0430,+0430,Afghanistan Standard Time,(UTC+04:30) Kabul,+04:30 Asia/Kabul,Asia/Kabul,+0430,+0430,Afghanistan Standard Time,(UTC+04:30) Kabul,+04:30 Asia/Kabul,Asia/Kabul,+0430,+0430,Afghanistan Standard Time,(UTC+04:30) Kabul,+04:30 Asia/Kabul
Asia/Baku,+04,+0400,Azerbaijan Standard Time,(UTC+04:00) Baku,+04:00 Asia/Baku,Asia/Dubai,+04,+0400,Arabian Standard Time,"(UTC+04:00) Abu Dhabi, Muscat",+04:00 Asia/Dubai,Asia/Dubai,+04,+0400,Arabian Standard Time,"(UTC+04:00) Abu Dhabi, Muscat",+04:00 Asia/Dubai
Asia/Dubai,+04,+0400,Arabian Standard Time,"(UTC+04:00) Abu Dhabi, Muscat",+04:00 Asia/Dubai,Asia/Dubai,+04,+0400,Arabian Standard Time,"(UTC+04:00) Abu Dhabi, Muscat",+04:00 Asia/Dubai,Asia/Dubai,+04,+0400,Arabian Standard Time,"(UTC+04:00) Abu Dhabi, Muscat",+04:00 Asia/Dubai
Asia/Muscat,+04,+0400,Arabian Standard Time,"(UTC+04:00) Abu Dhabi, Muscat",+04:00 Asia/Muscat,Asia/Dubai,+04,+0400,Arabian Standard Time,"(UTC+04:00) Abu Dhabi, Muscat",+04:00 Asia/Dubai,Asia/Dubai,+04,+0400,Arabian Standard Time,"(UTC+04:00) Abu Dhabi, Muscat",+04:00 Asia/Dubai
Asia/Tbilisi,+04,+0400,Georgian Standard Time,(UTC+04:00) Tbilisi,+04:00 Asia/Tbilisi,Asia/Dubai,+04,+0400,Arabian Standard Time,"(UTC+04:00) Abu Dhabi, Muscat",+04:00 Asia/Dubai,Asia/Dubai,+04,+0400,Arabian Standard Time,"(UTC+04:00) Abu Dhabi, Muscat",+04:00 Asia/Dubai
Asia/Yerevan,+04,+0400,Caucasus Standard Time,(UTC+04:00) Yerevan,+04:00 Asia/Yerevan,Asia/Dubai,+04,+0400,Arabian Standard Time,"(UTC+04:00) Abu Dhabi, Muscat",+04:00 Asia/Dubai,Asia/Dubai,+04,+0400,Arabian Standard Time,"(UTC+04:00) Abu Dhabi, Muscat",+04:00 Asia/Dubai
Etc/GMT-4,+04,+0400,Arabian Standard Time,"(UTC+04:00) Abu Dhabi, Muscat",+04:00 Etc/GMT-4,Asia/Dubai,+04,+0400,Arabian Standard Time,"(UTC+04:00) Abu Dhabi, Muscat",+04:00 Asia/Dubai,Asia/Dubai,+04,+0400,Arabian Standard Time,"(UTC+04:00) Abu Dhabi, Muscat",+04:00 Asia/Dubai
Europe/Astrakhan,+04,+0400,Astrakhan Standard Time,"(UTC+04:00) Astrakhan, Ulyanovsk",+04:00 Europe/Astrakhan,Asia/Dubai,+04,+0400,Arabian Standard Time,"(UTC+04:00) Abu Dhabi, Muscat",+04:00 Asia/Dubai,Asia/Dubai,+04,+0400,Arabian Standard Time,"(UTC+04:00) Abu Dhabi, Muscat",+04:00 Asia/Dubai
Europe/Samara,+04,+0400,Russia Time Zone 3,"(UTC+04:00) Izhevsk, Samara",+04:00 Europe/Samara,Asia/Dubai,+04,+0400,Arabian Standard Time,"(UTC+04:00) Abu Dhabi, Muscat",+04:00 Asia/Dubai,Asia/Dubai,+04,+0400,Arabian Standard Time,"(UTC+04:00) Abu Dhabi, Muscat",+04:00 Asia/Dubai
Europe/Saratov,+04,+0400,Saratov Standard Time,(UTC+04:00) Saratov,+04:00 Europe/Saratov,Asia/Dubai,+04,+0400,Arabian Standard Time,"(UTC+04:00) Abu Dhabi, Muscat",+04:00 Asia/Dubai,Asia/Dubai,+04,+0400,Arabian Standard Time,"(UTC+04:00) Abu Dhabi, Muscat",+04:00 Asia/Dubai
Europe/Ulyanovsk,+04,+0400,Astrakhan Standard Time,"(UTC+04:00) Astrakhan, Ulyanovsk",+04:00 Europe/Ulyanovsk,Asia/Dubai,+04,+0400,Arabian Standard Time,"(UTC+04:00) Abu Dhabi, Muscat",+04:00 Asia/Dubai,Asia/Dubai,+04,+0400,Arabian Standard Time,"(UTC+04:00) Abu Dhabi, Muscat",+04:00 Asia/Dubai
Indian/Mahe,+04,+0400,Mauritius Standard Time,(UTC+04:00) Port Louis,+04:00 Indian/Mahe,Asia/Dubai,+04,+0400,Arabian Standard Time,"(UTC+04:00) Abu Dhabi, Muscat",+04:00 Asia/Dubai,Asia/Dubai,+04,+0400,Arabian Standard Time,"(UTC+04:00) Abu Dhabi, Muscat",+04:00 Asia/Dubai
